tf,target,score,asi,class1_pass,distance_mb,class2_pass,topo_q,topo_excess,class3_pass,passes_all
TF000,TG046,0.7415217840628274,6.483801091754031e-05,True,,True,1.0,8.548717289613705e-15,True,True
TF000,TG047,0.560857047430451,0.0005878806100496547,True,,True,1.0,9.769962616701378e-15,True,True
TF000,TG050,0.5730800633617353,0.000442937673834093,True,,True,1.0,8.659739592076221e-15,True,True
TF000,TG051,0.7448660098210941,0.0003775561376237647,True,,True,1.0,1.9761969838327786e-14,True,True
TF000,TG052,0.5836714381439259,0.0006345886798688378,True,,True,1.0,-8.881784197001252e-15,False,False
TF000,TG054,0.7093525162719458,3.658019905479164e-05,True,,True,1.0,1.1324274851176597e-14,True,True
TF000,TG055,0.4863168688751672,0.0007868401807028195,True,,True,1.0,-8.215650382226158e-15,False,False
TF000,TG056,0.8527462367073484,0.0002228356577762433,True,,True,1.0,-9.2148511043888e-15,False,False
TF000,TG060,0.8663508724590937,0.0034281076533184142,True,,True,1.0,1.354472090042691e-14,True,True
TF000,TG061,0.8636798400712636,0.00041131410785158126,True,,True,1.0,-3.1086244689504383e-15,False,False
TF000,TG062,0.6008159149584846,0.0003329030437911352,True,,True,1.0,-5.995204332975845e-15,False,False
TF000,TG063,0.6282978454818569,0.0013232069298206833,True,,True,1.0,1.1102230246251565e-16,True,True
TF000,TG066,0.6846318888411194,0.0007452848129133295,True,,True,1.0,2.55351295663786e-15,True,True
TF000,TG069,0.5976880754965469,7.584362453578785e-06,True,,True,1.0,9.43689570931383e-15,True,True
TF000,TG070,0.8040758953327198,0.00019969272114230154,True,,True,1.0,-1.4654943925052066e-14,False,False
TF000,TG071,0.7507524002603203,0.00047085354821080886,True,,True,1.0,-2.6645352591003757e-15,False,False
TF000,TG074,0.3720969071811473,0.00015938992822407544,True,,True,1.0,-8.881784197001252e-16,False,False
TF000,TG079,0.5453814035030312,0.0008907553802022003,True,,True,1.0,1.887379141862766e-15,True,True
TF000,TG080,0.9162401403221141,3.50150027445135e-05,True,,True,1.0,1.84297022087776e-14,True,True
TF000,TG082,0.6491766817165444,0.01122178531196458,True,,True,1.0,4.107825191113079e-15,True,True
TF000,TG083,0.9376656174246485,0.00017870936717390357,True,,True,1.0,3.3306690738754696e-16,True,True
TF000,TG089,0.37902822810066267,0.0007218923663931392,True,,True,1.0,7.271960811294775e-15,True,True
TF000,TG090,0.6912108767270382,0.0003862165207341159,True,,True,1.0,-2.6645352591003757e-15,False,False
TF000,TG091,0.7812012138228646,5.968900454453158e-05,True,,True,1.0,1.0880185641326534e-14,True,True
TF000,TG094,0.6592695091757532,0.0005640627055404822,True,,True,1.0,-1.4432899320127035e-15,False,False
TF000,TG097,0.7365182214940265,0.0004876152624563368,True,2.654488,True,1.0,-9.103828801926284e-15,False,False
TF001,TG005,0.40289500401862893,0.0059377784160798966,True,,True,1.0,7.993605777301127e-15,True,True
TF001,TG008,0.693484132486616,0.00039746858724751445,True,47.300819,True,1.0,1.176836406102666e-14,True,True
TF001,TG012,0.2109128659614439,0.001530291256390076,True,,True,1.0,-2.0816681711721685e-15,False,False
TF001,TG013,0.8784695986938946,0.00011327189190768759,True,,True,1.0,1.587618925213974e-14,True,True
TF001,TG014,0.4811475154669546,0.00014288598832866054,True,,True,1.0,7.327471962526033e-15,True,True
TF001,TG015,0.2962712109009099,0.000737389699256114,True,,True,1.0,7.494005416219807e-15,True,True
TF001,TG016,0.7616722728261585,8.806794061586106e-05,True,,True,1.0,1.7985612998927536e-14,True,True
TF001,TG018,0.8121624546483481,0.00019936063121209414,True,,True,1.0,-1.3211653993039363e-14,False,False
TF001,TG019,0.5724268753758585,2.24398034223134e-05,True,,True,1.0,-6.994405055138486e-15,False,False
TF001,TG020,0.801640756173379,0.00015024450506021783,True,,True,1.0,1.2545520178264269e-14,True,True
TF001,TG021,0.591938536206305,0.0001282929341183011,True,,True,1.0,-2.886579864025407e-15,False,False
TF001,TG026,0.4726402889689769,0.00022407148187329921,True,13.345896,True,1.0,-2.9976021664879227e-15,False,False
TF001,TG028,0.5173863625743516,0.006638788826772401,True,,True,1.0,-8.215650382226158e-15,False,False
TF001,TG030,0.527774898820564,0.00033268627984167046,True,,True,1.0,7.771561172376096e-15,True,True
TF001,TG031,0.3978225161859683,0.0008735310796457311,True,,True,1.0,9.880984919163893e-15,True,True
TF001,TG033,0.6203793541770122,0.0002187526367607343,True,,True,1.0,-2.4424906541753444e-15,False,False
TF001,TG034,0.6841452888785885,0.00019074811365614534,True,,True,1.0,-5.218048215738236e-15,False,False
TF001,TG035,0.4966597330123642,0.0002474545245774331,True,,True,1.0,2.3314683517128287e-15,True,True
TF001,TG036,0.7496013149054321,0.00044944608850314355,True,,True,1.0,-7.993605777301127e-15,False,False
TF001,TG037,0.5866501342253118,0.0007092413212871482,True,,True,1.0,4.3298697960381105e-15,True,True
TF001,TG039,0.5288601175578149,0.0005740972308212607,True,,True,1.0,1.1213252548714081e-14,True,True
TF001,TG042,0.5610274969157217,4.0685703130724855e-05,True,,True,1.0,5.440092820663267e-15,True,True
TF001,TG044,0.6814787797847686,0.0007622528561917487,True,77.317378,True,1.0,-5.440092820663267e-15,False,False
TF001,TG045,0.7220547956564909,0.0002712655604821393,True,,True,1.0,-1.0880185641326534e-14,False,False
TF001,TG046,0.6197918063886431,0.00042638840441474435,True,,True,1.0,-1.1879386363489175e-14,False,False
TF001,TG047,0.4490410132098974,0.00102395948234462,True,,True,1.0,-1.0103029524088925e-14,False,False
TF001,TG052,0.49214374198640976,0.0004337235618540856,True,,True,1.0,-7.216449660063518e-16,False,False
TF001,TG054,0.636239414120434,0.0004876214329893309,True,,True,1.0,1.63202784619898e-14,True,True
TF001,TG059,0.782872333505566,0.003209356810768675,True,,True,1.0,2.220446049250313e-16,True,True
TF001,TG062,0.5577437150234857,0.002302835407803703,True,,True,1.0,-4.6629367034256575e-15,False,False
TF001,TG063,0.5689628842302316,0.0001776638579318606,True,,True,1.0,-1.1102230246251565e-14,False,False
TF001,TG064,0.6963040991079219,8.337734630067943e-05,True,55.056456,True,1.0,1.9984014443252818e-15,True,True
TF001,TG065,0.5862973745346645,0.00043692622783430147,True,,True,1.0,1.432187701766452e-14,True,True
TF001,TG066,0.606228064155841,0.011735551929706827,True,,True,1.0,-6.328271240363392e-15,False,False
TF001,TG069,0.4897773757643887,0.000643851019625861,True,,True,1.0,6.38378239159465e-15,True,True
TF001,TG070,0.7087104720421071,7.659661394416899e-05,True,,True,1.0,3.6637359812630166e-15,True,True
TF001,TG075,0.5771055280847328,0.0012882045359713372,True,,True,1.0,-1.5432100042289676e-14,False,False
TF001,TG077,0.7259055047781553,0.0003360738941201738,True,,True,1.0,-2.042810365310288e-14,False,False
TF001,TG079,0.426304735770325,0.00019923015107722693,True,,True,1.0,5.88418203051333e-15,True,True
TF001,TG080,0.8190447979417782,0.012270915922964632,True,,True,1.0,2.0761170560490427e-14,True,True
TF001,TG081,0.6076691409748118,0.0002440012751486701,True,75.273234,True,1.0,1.3322676295501878e-15,True,True
TF001,TG082,0.5723294365851513,1.3736317463817143e-05,True,,True,1.0,-1.0880185641326534e-14,False,False
TF001,TG086,0.6569975776619073,8.391859349875164e-05,True,,True,1.0,5.551115123125783e-15,True,True
TF001,TG087,0.6981429349829381,0.0006383079268996609,True,,True,1.0,1.432187701766452e-14,True,True
TF001,TG089,0.39568960504287326,0.012029962225209693,True,,True,1.0,-3.774758283725532e-15,False,False
TF001,TG090,0.6056829046958431,0.0004978085360023547,True,,True,1.0,-1.5654144647214707e-14,False,False
TF001,TG091,0.6909179002199507,1.8588325930267488e-05,True,,True,1.0,-7.549516567451064e-15,False,False
TF001,TG092,0.6929130613058067,8.770482181618494e-05,True,,True,1.0,-1.5765166949677223e-14,False,False
TF001,TG093,0.6269449213461893,0.0004758770489098638,True,91.376321,True,1.0,-4.107825191113079e-15,False,False
TF001,TG096,0.6286324100336766,8.620424620453388e-05,True,,True,1.0,2.220446049250313e-15,True,True
TF002,TG002,0.3336210790111077,0.00034254205358273513,True,,True,1.0,6.994405055138486e-15,True,True
TF002,TG004,0.3596746992528847,0.00017971298589398353,True,,True,1.0,5.88418203051333e-15,True,True
TF002,TG006,0.41542878939581074,0.0010914258704822627,True,,True,1.0,-3.7192471324942744e-15,False,False
TF002,TG007,0.37153856611399705,0.00014278293423265135,True,,True,1.0,-4.996003610813204e-16,False,False
TF002,TG012,0.07661650300474515,0.0019345809450350149,True,,True,1.0,-2.3592239273284576e-16,False,False
TF002,TG015,0.17331191305715754,0.00276935739239533,True,,True,1.0,2.525757381022231e-15,True,True
TF002,TG017,0.43442709554395964,0.00010229945344959815,True,48.260493,True,1.0,5.162537064506978e-15,True,True
TF002,TG020,0.6355788733336596,0.00048183332900367514,True,,True,1.0,2.55351295663786e-15,True,True
TF002,TG021,0.46531854131154005,0.00022127657944342,True,,True,1.0,-5.6066262743570405e-15,False,False
TF002,TG023,0.5034533689482109,0.0002835009080833728,True,,True,1.0,2.6645352591003757e-15,True,True
TF002,TG025,0.42424288394200593,0.0009501788813065478,True,,True,1.0,6.106226635438361e-16,True,True
TF002,TG026,0.3452902126289852,0.0011264287214288087,True,,True,1.0,2.942091015256665e-15,True,True
TF002,TG030,0.35479383070238724,0.001391444842362402,True,,True,1.0,5.6066262743570405e-15,True,True
TF002,TG031,0.2500924243684813,0.0016101816227119567,True,,True,1.0,-2.4980018054066022e-15,False,False
TF002,TG033,0.48573465315350556,0.0005100155481239649,True,,True,1.0,6.38378239159465e-15,True,True
TF002,TG036,0.5960337942772046,6.87981950699238e-05,True,,True,1.0,-1.0880185641326534e-14,False,False
TF002,TG037,0.3996791049105925,0.0001481071759582705,True,,True,1.0,-5.162537064506978e-15,False,False
TF002,TG038,0.13283347575586751,0.0034411957228209647,True,0.40624,False,1.0,-1.8596235662471372e-15,False,False
TF002,TG040,0.6598623934129607,0.00026993619376959095,True,,True,1.0,1.63202784619898e-14,True,True
TF002,TG041,0.4193176745297756,0.008837800436262762,True,,True,1.0,-6.827871601444713e-15,False,False
TF002,TG044,0.5334273957282566,4.109155831707509e-05,True,,True,1.0,-7.882583474838611e-15,False,False
TF002,TG045,0.5977127108833586,0.014773285765833092,True,3.348503,True,1.0,6.8833827526759706e-15,True,True
TF002,TG046,0.5029654843142733,0.0004577274577283761,True,76.949019,True,1.0,1.8096635301390052e-14,True,True
TF002,TG047,0.27781733829586613,0.0009538200070694222,True,,True,1.0,-3.885780586188048e-16,False,False
TF002,TG048,0.6584793197445376,0.0006464316333674753,True,,True,1.0,1.2878587085651816e-14,True,True
TF002,TG051,0.48593430800747967,8.484185496000298e-05,True,,True,1.0,5.2735593669694936e-15,True,True
TF002,TG053,0.298587232037011,0.00012815046912550678,True,19.02195,True,1.0,-3.774758283725532e-15,False,False
TF002,TG054,0.49258902077297856,0.0010052192919707357,True,72.151638,True,1.0,5.6066262743570405e-15,True,True
TF002,TG055,0.2584042728067274,0.00018774592281606525,True,,True,1.0,-1.3322676295501878e-15,False,False
TF002,TG058,0.24366313438108353,0.007921072040269596,True,,True,1.0,2.609024107869118e-15,True,True
TF002,TG063,0.3960894982263911,0.0014196436051335537,True,,True,1.0,2.7755575615628914e-15,True,True
TF002,TG067,0.44453936075302486,0.00555352510194849,True,,True,1.0,-1.3877787807814457e-15,False,False
TF002,TG069,0.3596861542559468,0.000515091798516272,True,,True,1.0,4.052314039881821e-15,True,True
TF002,TG071,0.5043988265399034,0.00010616724245863076,True,,True,1.0,4.107825191113079e-15,True,True
TF002,TG073,0.654619750153276,7.990755740254517e-05,True,,True,1.0,-1.4876988529977098e-14,False,False
TF002,TG075,0.4198878242995263,0.0009064827746066685,True,74.805671,True,1.0,7.771561172376096e-15,True,True
TF002,TG078,0.4545330048360425,0.0007260180447713454,True,,True,1.0,4.551914400963142e-15,True,True
TF002,TG079,0.280847383051104,0.0003061175623306356,True,,True,1.0,-2.275957200481571e-15,False,False
TF002,TG080,0.6547567192929123,0.00021838593551435885,True,,True,1.0,1.199040866595169e-14,True,True
TF002,TG084,0.3452233607551995,0.0013909085490691586,True,,True,1.0,5.551115123125783e-16,True,True
TF002,TG086,0.4771289296472074,2.7262765638077224e-05,True,,True,1.0,-1.942890293094024e-15,False,False
TF002,TG087,0.5622017200584557,5.479098435821713e-05,True,34.578682,True,1.0,1.7763568394002505e-15,True,True
TF002,TG089,0.13013552207471532,0.00129195621485484,True,,True,1.0,2.6367796834847468e-15,True,True
TF002,TG090,0.4393060210300128,0.004034730873434245,True,,True,1.0,5.6066262743570405e-15,True,True
TF002,TG091,0.541379682107268,0.0006203782230528265,True,,True,1.0,-4.9960036108132044e-15,False,False
TF002,TG092,0.5389739604308568,0.0002651461075477098,True,26.194671,True,1.0,-1.3322676295501878e-15,False,False
TF002,TG095,0.651420926856925,0.00043225215026262824,True,,True,1.0,8.881784197001252e-15,True,True
TF002,TG097,0.5317555471700679,9.921095648894543e-05,True,,True,1.0,3.3306690738754696e-15,True,True
TF002,TG099,0.32300608525347974,0.00036524607441630684,True,,True,1.0,2.220446049250313e-16,True,True
TF003,TG000,0.36189120414773807,0.0002952389859008033,True,46.355444,True,1.0,3.552713678800501e-15,True,True
TF003,TG004,0.24535707368100296,0.0006710215075250094,True,,True,1.0,-1.3877787807814457e-16,True,True
TF003,TG006,0.29853421747539277,0.0002991505494755672,True,,True,1.0,-5.6066262743570405e-15,False,False
TF003,TG007,0.2529464470370603,0.0007451714703808655,True,,True,1.0,-8.326672684688674e-16,False,False
TF003,TG008,0.4011556509866012,8.021366985753968e-05,True,16.516761,True,1.0,4.496403249731884e-15,True,True
TF003,TG011,0.10445862426679398,0.0016201852173537833,True,,True,1.0,-2.3314683517128287e-15,False,False
TF003,TG013,0.5374931098155884,0.010345310978156889,True,,True,1.0,-8.992806499463768e-15,False,False
TF003,TG021,0.3273022431070098,0.0012368160905660086,True,,True,1.0,5.551115123125783e-15,True,True
TF003,TG023,0.3494387235219906,0.0007098022137280237,True,3.411176,True,1.0,4.773959005888173e-15,True,True
TF003,TG026,0.18305529064243303,6.654193177554398e-05,True,17.438162,True,1.0,-3.1363800445660672e-15,False,False
TF003,TG027,0.3210558628812065,0.00021388787093739467,True,,True,1.0,4.496403249731884e-15,True,True
TF003,TG028,0.2751365486658241,0.0007664237053902456,True,,True,1.0,3.6637359812630166e-15,True,True
TF003,TG029,0.24955974267229347,0.0003149512075275465,True,40.652017,True,1.0,2.55351295663786e-15,True,True
TF003,TG031,0.08509035924810206,0.00034557808204565014,True,,True,1.0,1.790234627208065e-15,True,True
TF003,TG032,0.2884954409076203,0.0011129858873220322,True,,True,1.0,-3.6637359812630166e-15,False,False
TF003,TG034,0.6564245160516377,0.00681394218664795,True,,True,1.0,5.440092820663267e-15,True,True
TF003,TG035,0.19470371209029805,0.0003787508275777821,True,,True,1.0,-2.609024107869118e-15,False,False
TF003,TG036,0.4782403361797125,0.0002075179476244628,True,,True,1.0,-9.769962616701378e-15,False,False
TF003,TG037,0.26348860497640875,0.0014544208137728628,True,,True,1.0,4.107825191113079e-15,True,True
TF003,TG040,0.5465429065613909,0.004048528140191932,True,,True,1.0,-6.106226635438361e-15,False,False
TF003,TG041,0.2578707426763922,7.972182235986971e-05,True,,True,1.0,-5.662137425588298e-15,False,False
TF003,TG042,0.2803043684499039,0.0006165208275393498,True,,True,1.0,4.718447854656915e-15,True,True
TF003,TG043,0.1519388625964758,0.000956605348738905,True,,True,1.0,-1.3877787807814457e-15,False,False
TF003,TG044,0.39868673374791463,0.00012659998904125514,True,46.53332,True,1.0,-4.3298697960381105e-15,False,False
TF003,TG046,0.3736684487621132,0.00013126231394646812,True,,True,1.0,1.0158540675320182e-14,True,True
TF003,TG047,0.1663684947135747,0.00020050949856519773,True,,True,1.0,5.828670879282072e-16,True,True
TF003,TG049,0.3281893114713982,0.00014294423647040195,True,,True,1.0,8.326672684688674e-16,True,True
TF003,TG051,0.36168117624005813,0.0004534085000494988,True,,True,1.0,5.773159728050814e-15,True,True
TF003,TG052,0.20377824198145653,0.0004980837593155962,True,,True,1.0,-2.6645352591003757e-15,False,False
TF003,TG054,0.3481763685270933,0.0008433843366539749,True,,True,1.0,-8.548717289613705e-15,False,False
TF003,TG056,0.5042570729879537,0.0005563655114471965,True,,True,1.0,-2.4424906541753444e-15,False,False
TF003,TG059,0.34418419635597564,0.00032454784832155694,True,,True,1.0,3.83026943495679e-15,True,True
TF003,TG064,0.41762544279794933,0.0004694595862430893,True,24.272398,True,1.0,4.440892098500626e-15,True,True
TF003,TG065,0.3172301970024077,0.0016827291546690315,True,,True,1.0,3.9968028886505635e-15,True,True
TF003,TG067,0.3978553692788579,0.00016833611710658996,True,,True,1.0,9.547918011776346e-15,True,True
TF003,TG068,0.5896493573256927,0.0068896045054136915,True,,True,1.0,-4.107825191113079e-15,False,False
TF003,TG071,0.3695669929327326,0.0007798894832801238,True,,True,1.0,2.220446049250313e-16,True,True
TF003,TG079,0.14318690264086803,0.00019894596177765392,True,,True,1.0,6.938893903907228e-16,True,True
TF003,TG081,0.27557855028173606,0.001035270776449785,True,44.489176,True,1.0,-7.771561172376096e-15,False,False
TF003,TG083,0.5517600632480945,7.810238381737855e-05,True,,True,1.0,-5.773159728050814e-15,False,False
TF003,TG088,0.29174110397697445,0.0007332719576805487,True,,True,1.0,7.382983113757291e-15,True,True
TF003,TG089,0.0035943854031967883,0.07687035172641342,True,,True,1.0,-1.0321604682062002e-16,True,True
TF003,TG092,0.4023960663551685,0.00011333675198541946,True,,True,1.0,4.884981308350689e-15,True,True
TF003,TG093,0.32530634853688123,0.00048501251248962956,True,60.592263,True,1.0,6.938893903907228e-15,True,True
TF003,TG095,0.5008181783113766,0.0005141298433601199,True,12.043493,True,1.0,1.021405182655144e-14,True,True
TF003,TG096,0.3506064006242225,0.0011536492156094843,True,,True,1.0,5.2735593669694936e-15,True,True
TF003,TG097,0.36802736017015325,0.001336171061979561,True,3.125021,True,1.0,-5.828670879282072e-15,False,False
TF003,TG098,0.27506188302155604,0.00022631793063319664,True,,True,1.0,3.941291737419306e-15,True,True
TF004,TG000,0.6947472983162782,0.000587727708937857,True,16.883407,True,1.0,3.4416913763379853e-15,True,True
TF004,TG001,0.6268922266307898,0.00019371602311813108,True,20.847591,True,1.0,2.7755575615628914e-15,True,True
TF004,TG002,0.5167699572833471,0.00013812578610064612,True,,True,1.0,-1.1546319456101628e-14,False,False
TF004,TG003,0.7229677379021844,0.000418274210933799,True,,True,1.0,-7.105427357601002e-15,False,False
TF004,TG005,0.5749427432099488,0.00046675763029421763,True,,True,1.0,7.882583474838611e-15,True,True
TF004,TG006,0.48676220345083615,0.014569595734933948,True,,True,1.0,-9.992007221626409e-16,False,False
TF004,TG007,0.7129450534648627,0.0008380476401048365,True,,True,1.0,-1.2212453270876722e-15,False,False
TF004,TG012,0.2377740670234642,0.002779820178966685,True,,True,1.0,-1.3600232051658168e-15,False,False
TF004,TG013,0.9156436777192126,1.8107636498278655e-05,True,,True,1.0,-1.0436096431476471e-14,False,False
TF004,TG014,0.5185068311693797,6.401781438931248e-05,True,,True,1.0,7.549516567451064e-15,True,True
TF004,TG016,0.8106923704627856,0.00011823168584808266,True,,True,1.0,-2.9976021664879227e-15,False,False
TF004,TG018,0.8437395162633107,0.0002369324424235538,True,,True,1.0,-9.880984919163893e-15,False,False
TF004,TG019,0.6504596432488967,0.00017130515660578632,True,,True,1.0,-9.2148511043888e-15,False,False
TF004,TG029,0.5723962116668438,7.396973218512726e-05,True,22.586834,True,1.0,1.887379141862766e-15,True,True
TF004,TG032,0.626921484767059,7.48758186462535e-05,True,,True,1.0,-1.4099832412739488e-14,False,False
TF004,TG035,0.5477952628081677,0.0013200590851979899,True,,True,1.0,-1.63202784619898e-14,False,False
TF004,TG037,0.6166963739555751,6.398252218539543e-05,True,,True,1.0,8.215650382226158e-15,True,True
TF004,TG038,0.3447288258195356,0.0006882328199586,True,,True,1.0,-1.4988010832439613e-15,False,False
TF004,TG039,0.5181678773334315,0.00036856859216506335,True,,True,1.0,-6.439293542825908e-15,False,False
TF004,TG040,0.8654926824454999,0.00020610195882676634,True,,True,1.0,3.3306690738754696e-15,True,True
TF004,TG041,0.5690446594435766,0.011076022239639273,True,,True,1.0,7.327471962526033e-15,True,True
TF004,TG045,0.769397068537186,0.0006367543194467252,True,,True,1.0,1.687538997430238e-14,True,True
TF004,TG051,0.683526070710143,0.0003291824584733042,True,,True,1.0,-4.884981308350689e-15,False,False
TF004,TG056,0.8077780508229422,0.0002248275682394042,True,,True,1.0,1.2656542480726785e-14,True,True
TF004,TG057,0.465606225829128,0.0004566233449877788,True,,True,1.0,1.7208456881689926e-15,True,True
TF004,TG059,0.6718989578147474,0.0003000689116298566,True,,True,1.0,6.8833827526759706e-15,True,True
TF004,TG065,0.6354112058967796,7.353046804956598e-05,True,,True,1.0,3.4416913763379853e-15,True,True
TF004,TG066,0.6511581636634938,0.0006147477246763675,True,,True,1.0,1.4210854715202004e-14,True,True
TF004,TG067,0.726020575825696,0.00019080377508432072,True,,True,1.0,-1.0103029524088925e-14,False,False
TF004,TG068,0.7844221674693839,0.0001691371897007109,True,,True,1.0,8.881784197001252e-16,True,True
TF004,TG069,0.5323617713007703,0.0007122582738123771,True,,True,1.0,-2.220446049250313e-16,True,True
TF004,TG071,0.6934981099679854,0.0001862609520573009,True,,True,1.0,-1.021405182655144e-14,False,False
TF004,TG073,0.8475832818573508,0.00034857393475122415,True,,True,1.0,-1.2545520178264269e-14,False,False
TF004,TG074,0.316835640125233,0.00032123376948581196,True,,True,1.0,6.217248937900877e-15,True,True
TF004,TG075,0.6129011235584549,0.00031802485823996036,True,,True,1.0,-3.3306690738754696e-15,False,False
TF004,TG076,0.7740153871469315,0.00028825103633648406,True,,True,1.0,4.440892098500626e-16,True,True
TF004,TG077,0.7498545783353197,0.00031066898553911803,True,,True,1.0,2.886579864025407e-15,True,True
TF004,TG079,0.48255449643180837,0.0006168119702014976,True,,True,1.0,-5.662137425588298e-15,False,False
TF004,TG083,0.894871902663624,4.8698504695795125e-05,True,,True,1.0,-3.186340080674199e-14,False,False
TF004,TG085,0.7446874361488235,0.00013735190710155773,True,,True,1.0,2.55351295663786e-15,True,True
TF004,TG087,0.7325540110088076,0.000555265060027713,True,,True,1.0,5.329070518200751e-15,True,True
TF004,TG088,0.643942103979701,0.00018039778005829232,True,,True,1.0,-1.1657341758564144e-14,False,False
TF004,TG089,0.331622011113705,6.147083907616274e-05,True,,True,1.0,-2.3869795029440866e-15,False,False
TF004,TG093,0.6870929902784024,0.0002685912089055764,True,2.646588,True,1.0,-1.0880185641326534e-14,False,False
TF004,TG094,0.6091478555139759,0.00010838907172380769,True,,True,1.0,-5.551115123125783e-16,False,False
TF004,TG095,0.8290475763978369,0.0002962253767712258,True,75.282344,True,1.0,1.8096635301390052e-14,True,True
TF004,TG096,0.6692437377901869,0.00040679007940293646,True,,True,1.0,-6.439293542825908e-15,False,False
TF004,TG097,0.6771566549358037,0.00015261718276967607,True,60.11383,True,1.0,-1.4988010832439613e-14,False,False
TF005,TG004,0.5803400236553223,0.0010994195543464103,True,58.27562,True,1.0,-4.551914400963142e-15,False,False
TF005,TG006,0.6255634513002509,0.00019634404099670735,True,,True,1.0,-8.881784197001252e-16,False,False
TF005,TG009,0.6342819735165716,5.551199723451865e-05,True,,True,1.0,1.5543122344752192e-15,True,True
TF005,TG010,0.6604833977594319,0.0002443243715490401,True,,True,1.0,-3.1086244689504383e-15,False,False
TF005,TG011,0.41600525212925343,0.00018718628845452797,True,,True,1.0,6.106226635438361e-16,True,True
TF005,TG018,0.8640154928292483,0.0006324203386168147,True,,True,1.0,-4.440892098500626e-15,False,False
TF005,TG023,0.6976753065457173,0.00011755409990745498,True,,True,1.0,-3.3306690738754696e-15,False,False
TF005,TG024,0.5099405975994784,0.00032162850384735275,True,,True,1.0,4.218847493575595e-15,True,True
TF005,TG030,0.5461833901763561,0.0001088112971971106,True,,True,1.0,5.88418203051333e-15,True,True
TF005,TG032,0.639638415675969,9.586592250349555e-05,True,,True,1.0,-1.4099832412739488e-14,False,False
TF005,TG033,0.6708861452518894,0.0001448373446498465,True,,True,1.0,6.994405055138486e-15,True,True
TF005,TG034,0.7371512120277611,0.0006960754618549335,True,,True,1.0,5.662137425588298e-15,True,True
TF005,TG035,0.5403976239556003,0.0006569137633462874,True,4.880197,True,1.0,-6.106226635438361e-15,False,False
TF005,TG036,0.7942096601087802,1.9416457445721956e-05,True,,True,1.0,3.1086244689504383e-15,True,True
TF005,TG039,0.5619769016729289,0.00025898202607548004,True,28.099094,True,1.0,6.772360450213455e-15,True,True
TF005,TG040,0.857179703345649,0.00028777503283127127,True,,True,1.0,-1.4432899320127035e-15,False,False
TF005,TG044,0.7241625480991158,5.8952360544949243e-05,True,,True,1.0,-1.1102230246251565e-16,True,True
TF005,TG046,0.693754742704031,0.00010268489851845347,True,,True,1.0,-1.4432899320127035e-14,False,False
TF005,TG048,0.8326065928373608,0.0007914926240843291,True,,True,1.0,7.993605777301127e-15,True,True
TF005,TG050,0.5474277166662841,0.00033886160369640285,True,,True,1.0,5.551115123125783e-15,True,True
TF005,TG055,0.46399151000549693,0.0008333555201381531,True,,True,1.0,8.326672684688674e-15,True,True
TF005,TG058,0.5210399213717896,0.00016700972634237305,True,,True,1.0,3.3306690738754696e-16,True,True
TF005,TG062,0.5587386290988676,0.000579493111980445,True,,True,1.0,7.993605777301127e-15,True,True
