tf,target,score,asi,class1_pass,distance_mb,class2_pass,topo_q,topo_excess,class3_pass,passes_all
TF001,TG060,0.3838421972105655,0.12847264782234943,True,,True,1.0,-5.051514762044462e-15,False,False
TF001,TG062,0.538110823475006,0.031576793078374465,True,,True,1.0,4.6629367034256575e-15,True,True
TF001,TG063,0.2770282916925412,0.2435848933931285,True,,True,1.0,-2.7200464103316335e-15,False,False
TF001,TG065,0.5500812853670234,5.86085756345614e-05,True,,True,1.0,6.8833827526759706e-15,True,True
TF001,TG068,0.7567455765703616,0.01471557652646113,True,41.381132,True,1.0,5.218048215738236e-15,True,True
TF001,TG069,0.14504009779596388,0.0076062207763453096,True,,True,1.0,-2.7755575615628914e-15,False,False
TF001,TG071,0.3781453090175136,0.0011074653185103524,True,,True,1.0,3.885780586188048e-16,True,True
TF001,TG073,0.6148226195578795,0.03869188294365985,True,,True,1.0,4.3298697960381105e-15,True,True
TF001,TG074,0.3297621309911549,0.003551990605658422,True,45.366169,True,1.0,4.718447854656915e-15,True,True
TF001,TG076,0.5472529938232428,0.050756330561495505,True,,True,1.0,4.884981308350689e-15,True,True
TF001,TG079,0.3955298534628554,0.002265497948809152,True,,True,1.0,5.717648576819556e-15,True,True
TF001,TG080,0.5341537577357053,0.000405055191310419,True,,True,1.0,1.199040866595169e-14,True,True
TF001,TG081,0.5418098070464878,0.0035293241742881077,True,,True,1.0,-2.55351295663786e-15,False,False
TF001,TG082,0.28385056505541084,0.0014875010302403085,True,,True,1.0,-2.7755575615628914e-15,False,False
TF001,TG083,0.5433748932013541,0.0672727953104309,True,,True,1.0,2.220446049250313e-15,True,True
TF001,TG084,0.3966003911445162,0.0012554083478998205,True,,True,1.0,8.104628079763643e-15,True,True
TF001,TG089,0.3817762544081811,0.017072804502938698,True,,True,1.0,8.326672684688674e-16,True,True
TF001,TG091,0.7534596536282699,0.0889770525292236,True,,True,1.0,-1.0547118733938987e-14,False,False
TF001,TG092,0.4346264674492098,0.0007564179974762008,True,,True,1.0,-7.605027718682322e-15,False,False
TF001,TG093,0.260026469562306,0.36836146033358935,True,11.429171,True,1.0,-5.2735593669694936e-15,False,False
TF001,TG094,0.27872197623846384,0.19895091178939558,True,40.930814,True,1.0,-2.942091015256665e-15,False,False
TF002,TG002,0.6671627268140298,0.0013871002674571789,True,,True,1.0,1.0436096431476471e-14,True,True
TF002,TG004,0.5357088465855632,0.0020202265800503636,True,,True,1.0,-4.107825191113079e-15,False,False
TF002,TG006,0.5823832836076025,0.003368728588051272,True,42.867557,True,1.0,9.2148511043888e-15,True,True
TF002,TG007,0.8060793275925597,0.09959710885611141,True,,True,1.0,3.3306690738754696e-15,True,True
TF002,TG013,0.8434403844184225,0.001163696143187006,True,,True,1.0,8.881784197001252e-15,True,True
TF002,TG014,0.653868688894692,0.0005483421417183244,True,,True,1.0,-9.992007221626409e-15,False,False
TF002,TG015,0.726754604271033,0.0007693947912444128,True,,True,1.0,-3.219646771412954e-15,False,False
TF002,TG023,0.46663567175493864,0.01700723847353589,True,,True,1.0,-3.941291737419306e-15,False,False
TF002,TG027,0.3443882612413988,0.08605245457950804,True,32.680777,True,1.0,1.4988010832439613e-15,True,True
TF002,TG028,0.7532960184748643,0.001327556877491653,True,,True,1.0,-6.8833827526759706e-15,False,False
TF002,TG029,0.7528496293134795,0.0004316584103470386,True,,True,1.0,1.3211653993039363e-14,True,True
TF002,TG032,1.0503152840355487,0.057044857119557854,True,88.38488,True,1.0,-1.709743457922741e-14,False,False
TF002,TG034,0.4130243661167344,0.13304269281058045,True,,True,1.0,-4.3298697960381105e-15,False,False
TF002,TG035,0.28398620117216694,0.04874774720926858,True,55.550919,True,1.0,2.275957200481571e-15,True,True
TF002,TG036,0.5047489277538322,0.0012315406657788786,True,,True,1.0,5.329070518200751e-15,True,True
TF002,TG037,0.8284390271070183,0.0018671004760343322,True,,True,1.0,-1.3322676295501878e-14,False,False
TF002,TG038,0.7758971627882155,0.00034540360788916716,True,,True,1.0,1.0436096431476471e-14,True,True
TF002,TG041,0.6827460939063176,0.05937807038552608,True,50.455342,True,1.0,6.439293542825908e-15,True,True
TF002,TG043,0.45200155483182886,0.1754805372516842,True,,True,1.0,-4.829470157119431e-15,False,False
TF002,TG044,0.49180384063303934,0.0003922404032473991,True,,True,1.0,-3.608224830031759e-15,False,False
TF002,TG045,0.4072703838507811,0.005192961030090043,True,,True,1.0,-8.43769498715119e-15,False,False
TF002,TG046,0.2773412275624437,0.05490923933132607,True,98.887108,True,1.0,6.328271240363392e-15,True,True
TF002,TG047,0.5985206770575057,9.895545825107099e-05,True,,True,1.0,5.995204332975845e-15,True,True
TF002,TG048,0.6098548195873671,0.002083045651050139,True,,True,1.0,1.2212453270876722e-14,True,True
TF002,TG051,0.6197315084473658,0.0005592639987551742,True,,True,1.0,-3.219646771412954e-15,False,False
TF002,TG053,0.7562801151860962,0.00017186793090684027,True,,True,1.0,7.438494264988549e-15,True,True
TF002,TG055,0.6519549914102138,0.0006412055330363256,True,,True,1.0,5.773159728050814e-15,True,True
TF002,TG058,0.48975698880990537,0.0002515862442933911,True,,True,1.0,-6.494804694057166e-15,False,False
TF002,TG060,0.6187308800464522,0.06386305225372109,True,93.8691,True,1.0,1.509903313490213e-14,True,True
TF002,TG063,0.6066220348998211,0.0044090754699040125,True,,True,1.0,-5.218048215738236e-15,False,False
TF002,TG064,0.6472896124985388,0.0037909879452645706,True,50.779915,True,1.0,1.0769163338864018e-14,True,True
TF002,TG065,0.7700152693117659,0.0009209853047202047,True,,True,1.0,-1.2212453270876722e-14,False,False
TF002,TG066,0.5932448116949357,0.0011596571407463405,True,,True,1.0,-6.8833827526759706e-15,False,False
TF002,TG068,0.7376307362313226,0.002140244566702658,True,,True,1.0,1.687538997430238e-14,True,True
TF002,TG073,0.6352271171700528,0.10041942232056685,True,,True,1.0,-1.1435297153639112e-14,False,False
TF002,TG075,0.5655522234401189,0.08324289193007063,True,,True,1.0,-5.995204332975845e-15,False,False
TF002,TG076,0.4324392091352883,0.11066325512421166,True,,True,1.0,5.384581669432009e-15,True,True
TF002,TG077,0.8721935811931268,0.03229720755771917,True,,True,1.0,1.0547118733938987e-14,True,True
TF002,TG079,0.5995082776716351,0.0023182991083692435,True,,True,1.0,1.1657341758564144e-14,True,True
TF002,TG080,0.5329725118622821,0.001651831964883249,True,,True,1.0,4.773959005888173e-15,True,True
TF002,TG081,0.4979184585817425,0.08899801730817256,True,,True,1.0,-5.10702591327572e-15,False,False
TF002,TG082,0.5158031970015262,1.686955880955017e-05,True,,True,1.0,-3.6637359812630166e-15,False,False
TF002,TG083,0.7163511264106595,0.04731466850610549,True,42.001879,True,1.0,-1.1879386363489175e-14,False,False
TF002,TG087,0.37863440028509243,0.013272232120418071,True,,True,1.0,8.992806499463768e-15,True,True
TF002,TG089,0.5576125289110966,0.00014681837791042423,True,,True,1.0,2.9976021664879227e-15,True,True
TF002,TG091,1.2992865151849828,0.023518080379842272,True,,True,1.0,-2.375877272697835e-14,False,False
TF002,TG094,0.6546901506542234,0.02443056416205593,True,,True,1.0,-6.994405055138486e-15,False,False
TF002,TG095,0.8344318973288336,0.018800675773289564,True,,True,1.0,-5.440092820663267e-15,False,False
TF002,TG096,0.6828200117067036,0.0849256130920152,True,79.214037,True,1.0,-1.1102230246251565e-15,False,False
TF003,TG001,0.19629563731637972,0.3005231517329241,True,,True,1.0,-1.6653345369377348e-15,False,False
TF003,TG003,0.3346612009591492,0.000986389646462101,True,,True,1.0,2.1094237467877974e-15,True,True
TF003,TG006,0.3861074209163058,0.002777457421834303,True,32.75911,True,1.0,4.6629367034256575e-15,True,True
TF003,TG014,0.37573406818812577,0.000894439225484013,True,,True,1.0,-8.104628079763643e-15,False,False
TF003,TG015,0.15202903704053766,0.13064410379391855,True,,True,1.0,2.3037127760972e-15,True,True
TF003,TG017,0.2238075489775642,0.16820684536292507,True,,True,1.0,2.8033131371785203e-15,True,True
TF003,TG018,0.32567987670361304,0.005766101668667837,True,,True,1.0,-1.609823385706477e-15,False,False
TF003,TG019,0.543142605470388,0.0019909363919791544,True,,True,1.0,-4.6629367034256575e-15,False,False
TF003,TG020,0.5760326716423143,0.0003419121371175178,True,,True,1.0,-1.0103029524088925e-14,False,False
TF003,TG022,0.4000399046179035,0.0015050913971266654,True,,True,1.0,-4.274358644806853e-15,False,False
TF003,TG026,0.23484898997854461,0.03675667330758683,True,,True,1.0,5.6343818499726694e-15,True,True
TF003,TG028,0.5126873972919312,0.055269874189627824,True,,True,1.0,3.1086244689504383e-15,True,True
TF003,TG029,0.6213832429143875,0.036996294439692844,True,,True,1.0,1.509903313490213e-14,True,True
TF003,TG034,0.30353485273248837,0.00388439479096277,True,,True,1.0,-2.942091015256665e-15,False,False
TF003,TG039,0.2927344608964856,0.010330923589268976,True,,True,1.0,-6.8833827526759706e-15,False,False
TF003,TG041,0.43524262598278673,0.00021698007021711958,True,40.346895,True,1.0,6.772360450213455e-15,True,True
TF003,TG042,0.2834347370977803,0.005925753876867276,True,,True,1.0,-3.2751579226442118e-15,False,False
TF003,TG043,-0.14816293207191358,0.014492104572734863,True,,True,1.0,-1.1102230246251565e-15,False,False
TF003,TG045,0.12545827160982115,0.005497570526855398,True,,True,1.0,-2.498001805406602e-16,False,False
TF003,TG047,0.34596437229014837,0.005416120224430214,True,,True,1.0,-4.9960036108132044e-15,False,False
TF003,TG052,0.44181117393964126,0.12200492522938021,True,,True,1.0,3.3306690738754696e-16,True,True
TF003,TG053,0.48485794244496966,0.0006951621248749677,True,,True,1.0,-8.215650382226158e-15,False,False
TF003,TG054,0.4300048802924748,0.004710009647207747,True,,True,1.0,2.4424906541753444e-15,True,True
TF003,TG055,0.234712382950507,0.11340001586180393,True,,True,1.0,1.4710455076283324e-15,True,True
TF003,TG058,0.12924258862989418,0.22237220225934756,True,,True,1.0,1.0547118733938987e-15,True,True
TF003,TG060,0.4061158215724364,0.15928081245011266,True,83.760653,True,1.0,5.995204332975845e-15,True,True
TF003,TG063,0.41000988119504805,0.0007659624227248888,True,,True,1.0,6.994405055138486e-15,True,True
TF003,TG064,-0.11125410794891105,0.015233373349081345,True,40.671468,True,1.0,-1.2628786905111156e-15,False,False
TF003,TG065,0.41662597227844206,0.027455719271740103,True,,True,1.0,2.886579864025407e-15,True,True
TF003,TG066,0.3459807784044546,0.003986685388751879,True,,True,1.0,1.6653345369377348e-15,True,True
TF003,TG069,0.12042400979618204,0.013388033696252405,True,,True,1.0,4.718447854656915e-16,True,True
TF003,TG070,0.5096468149771561,0.004697439877538364,True,,True,1.0,6.5503158452884236e-15,True,True
TF003,TG072,0.08458385667512111,0.0380465854374487,True,3.877891,True,1.0,-1.8318679906315083e-15,False,False
TF003,TG073,0.4261318467494218,0.003517793925535186,True,,True,1.0,6.938893903907228e-15,True,True
TF003,TG075,0.4729188380041616,0.05355092938906612,True,,True,1.0,9.603429163007604e-15,True,True
TF003,TG076,0.5497759671916507,0.04661374844089147,True,,True,1.0,6.106226635438361e-15,True,True
TF003,TG077,0.2935743542488287,0.030639201001459896,True,,True,1.0,4.6629367034256575e-15,True,True
TF003,TG079,0.3612526926672524,0.0037193852206040606,True,,True,1.0,-1.1268763699945339e-14,False,False
TF003,TG080,0.4901264232207831,0.001161198410077819,True,,True,1.0,7.549516567451064e-15,True,True
TF003,TG081,0.4825123491276137,0.00022756032453008564,True,,True,1.0,7.16093850883226e-15,True,True
TF003,TG084,0.3903586755215706,0.11311283822337455,True,,True,1.0,1.9984014443252818e-15,True,True
TF003,TG087,0.0931899043076255,0.08363803295873483,True,,True,1.0,1.2490009027033011e-15,True,True
TF003,TG089,0.3277187374426055,0.006272007357267658,True,,True,1.0,4.6074255521944e-15,True,True
TF003,TG090,0.5774443949068607,0.00240969772819147,True,,True,1.0,1.2101430968414206e-14,True,True
TF003,TG093,0.5827211857227985,0.12553118916761133,True,,True,1.0,6.328271240363392e-15,True,True
TF003,TG094,0.34018434790625807,0.0006762928281114404,True,,True,1.0,7.93809462606987e-15,True,True
TF003,TG096,0.3552150256060265,0.1949439564774688,True,69.10559,True,1.0,6.661338147750939e-15,True,True
TF003,TG097,0.38073564727238707,0.002118072624703604,True,,True,1.0,-1.0547118733938987e-15,False,False
TF003,TG098,0.39631901458462915,0.0003645010574227115,True,,True,1.0,-3.2751579226442118e-15,False,False
TF004,TG000,0.6753293863129511,0.04047389977390619,True,,True,1.0,-2.9976021664879227e-15,False,False
TF004,TG002,0.7815658769552896,0.06406397756220591,True,,True,1.0,9.2148511043888e-15,True,True
TF004,TG004,0.5024530936881433,0.0021625006714057096,True,,True,1.0,6.661338147750939e-15,True,True
TF004,TG007,0.7798313709283778,0.002115940926673674,True,,True,1.0,2.220446049250313e-16,True,True
TF004,TG009,0.6221295054157089,0.0012583811725490844,True,,True,1.0,-7.66053886991358e-15,False,False
TF004,TG011,0.5353252216662535,0.026551878501603548,True,,True,1.0,-1.5543122344752192e-15,False,False
TF004,TG013,0.7951895965851167,0.00023470127519100939,True,0.240438,False,1.0,3.9968028886505635e-15,True,False
TF004,TG016,0.2948013609859157,0.026227269710078573,True,78.579969,True,1.0,-2.3869795029440866e-15,False,False
TF004,TG017,0.6176501691519728,0.07534015713503345,True,,True,1.0,3.6637359812630166e-15,True,True
TF004,TG018,0.572969506854612,0.002588563247991312,True,,True,1.0,-2.886579864025407e-15,False,False
TF004,TG021,0.3346824307162179,0.1280809000464958,True,39.527855,True,1.0,2.3869795029440866e-15,True,True
TF004,TG037,0.9646244896937276,0.08844652339709884,True,,True,1.0,-5.10702591327572e-15,False,False
TF004,TG038,0.8203831237231161,0.032630757208871715,True,8.582989,True,1.0,9.2148511043888e-15,True,True
TF004,TG039,0.605832210104277,0.04677264704471424,True,,True,1.0,6.994405055138486e-15,True,True
TF004,TG040,0.14878654221763868,0.09424395146161017,True,,True,1.0,2.4702462297909733e-15,True,True
TF004,TG041,0.5975040687964306,0.10848596354945103,True,,True,1.0,7.771561172376096e-15,True,True
TF004,TG042,0.5179468178234301,0.0013041686330399573,True,20.975248,True,1.0,1.2212453270876722e-15,True,True
TF004,TG043,0.4083305432228037,0.0018860575690206613,True,,True,1.0,6.106226635438361e-16,True,True
TF004,TG045,0.3637029649101837,0.0017957869224386682,True,,True,1.0,-5.329070518200751e-15,False,False
TF004,TG046,0.597263111308384,0.03261270552304611,True,,True,1.0,-6.5503158452884236e-15,False,False
TF004,TG047,0.5047100950197713,0.005588669604015569,True,,True,1.0,-4.3298697960381105e-15,False,False
TF004,TG056,0.7120768745399909,0.001144139772596894,True,,True,1.0,-8.548717289613705e-15,False,False
TF004,TG058,0.7853941653006502,0.0602429598698084,True,,True,1.0,-5.551115123125783e-15,False,False
TF004,TG060,0.5196576294689599,0.05531954085767091,True,,True,1.0,5.218048215738236e-15,True,True
TF004,TG064,0.5410941894781908,0.09106145983660306,True,,True,1.0,-7.66053886991358e-15,False,False
TF004,TG066,0.5976567021675506,0.0028892775191331154,True,,True,1.0,-8.992806499463768e-15,False,False
TF004,TG068,0.6533514713563865,0.032144320379229215,True,7.587598,True,1.0,1.3988810110276972e-14,True,True
TF004,TG074,0.5113946533538268,0.0021767607345287844,True,11.572635,True,1.0,5.218048215738236e-15,True,True
TF004,TG076,0.5767189019719359,0.0003629703384665122,True,,True,1.0,-9.325873406851315e-15,False,False
TF004,TG078,0.5390034229789569,0.0011204380714203363,True,,True,1.0,-3.3306690738754696e-15,False,False
TF004,TG079,0.6471872716065554,0.08910165368557307,True,,True,1.0,2.220446049250313e-16,True,True
TF004,TG080,0.524613230657954,0.03243627330998484,True,,True,1.0,-5.662137425588298e-15,False,False
TF004,TG083,0.45613571816211657,0.014344669787324139,True,,True,1.0,1.7763568394002505e-15,True,True
TF004,TG086,0.5992048146031425,0.00012094074634298121,True,,True,1.0,5.995204332975845e-15,True,True
TF004,TG087,0.5602476328305002,0.0001854913012186726,True,,True,1.0,-7.66053886991358e-15,False,False
TF004,TG090,0.7812602912072797,0.0013887603508928815,True,,True,1.0,-2.1871393585115584e-14,False,False
TF004,TG094,0.542010545880893,0.006948756330338443,True,74.724348,True,1.0,5.218048215738236e-15,True,True
TF004,TG095,0.5156454392675046,0.05917458654137393,True,,True,1.0,-6.217248937900877e-15,False,False
TF004,TG096,0.6838178867842155,0.0030666699035493414,True,,True,1.0,6.439293542825908e-15,True,True
TF004,TG099,0.42111977110870197,0.09739161644641847,True,,True,1.0,4.829470157119431e-15,True,True
TF005,TG001,0.4050353094647297,0.001625106015337629,True,,True,1.0,3.7192471324942744e-15,True,True
TF005,TG004,0.26242440636356945,0.07179601473977965,True,,True,1.0,-2.942091015256665e-15,False,False
TF005,TG005,0.22145492857153531,0.0013498420048200946,True,,True,1.0,-3.469446951953614e-15,False,False
TF005,TG006,0.4088409982562221,0.09103290282289887,True,,True,1.0,8.93729534823251e-15,True,True
TF005,TG012,0.20533476616312163,0.024651771583545912,True,,True,1.0,-3.4139358007223564e-15,False,False
TF005,TG013,0.5840814116277441,0.18979698774600087,True,9.172013,True,1.0,1.1435297153639112e-14,True,True
TF005,TG014,0.28235334233375864,0.08208899047426674,True,86.677147,True,1.0,5.384581669432009e-15,True,True
TF005,TG015,0.5772818401597641,0.0007871913836420928,True,,True,1.0,-6.217248937900877e-15,False,False
TF005,TG016,0.5020953820138425,0.0005412560849182253,True,87.511544,True,1.0,-1.1102230246251565e-14,False,False
TF005,TG017,0.7610673656602677,0.03684121647852644,True,,True,1.0,-1.609823385706477e-14,False,False
TF005,TG021,0.5371405388846695,0.050275888702044906,True,48.45943,True,1.0,-1.4432899320127035e-15,False,False
TF005,TG025,0.5514410253829838,0.00021598563646690942,True,,True,1.0,-5.551115123125783e-16,False,False
TF005,TG026,0.04072218850408786,0.6508490988512923,False,3.430285,True,1.0,-4.718447854656915e-16,False,False
TF005,TG027,0.5451106630256145,0.0010569376836204129,True,,True,1.0,-7.771561172376096e-15,False,False
TF005,TG028,0.6002720987254224,0.0001549158457964853,True,,True,1.0,-3.885780586188048e-15,False,False
TF005,TG029,0.5850747295450982,0.002458173781478273,True,,True,1.0,-6.661338147750939e-15,False,False
TF005,TG032,0.6504678122640839,0.0013417029401839341,True,,True,1.0,1.2212453270876722e-15,True,True
TF005,TG034,0.6518964654832073,0.023952328017820664,True,54.209435,True,1.0,-8.548717289613705e-15,False,False
TF005,TG036,0.39420669501414773,0.06451218849617242,True,,True,1.0,9.880984919163893e-15,True,True
TF005,TG037,0.649493681129883,0.0018085264426914891,True,,True,1.0,-1.8540724511240114e-14,False,False
TF005,TG038,0.40162388193326054,0.02532044344259307,True,0.348586,False,1.0,1.0880185641326534e-14,True,False
TF005,TG039,0.28552909831964307,0.08185758385574393,True,,True,1.0,-7.494005416219807e-15,False,False
TF005,TG040,0.44980870876752826,0.03481803329585472,True,,True,1.0,4.551914400963142e-15,True,True
TF005,TG042,0.3961383567092188,0.13389397658895502,True,29.906823,True,1.0,-6.994405055138486e-15,False,False
TF005,TG044,0.33194629280859433,0.003494836654309169,True,,True,1.0,-9.992007221626409e-16,False,False
TF005,TG045,0.05900707521984933,0.21922691273579284,True,,True,1.0,-2.095545958979983e-15,False,False
TF005,TG047,0.5055305455192398,0.01737887531927011,True,,True,1.0,-1.0658141036401503e-14,False,False
TF005,TG049,0.5092934421208355,0.005069724714990439,True,,True,1.0,-6.217248937900877e-15,False,False
TF005,TG050,0.35548251283397087,0.002631012786584589,True,,True,1.0,-7.771561172376096e-16,False,False
TF005,TG053,0.4584028669040047,0.052273605887641565,True,,True,1.0,-3.9968028886505635e-15,False,False
TF005,TG055,0.6488448276729991,0.005927209661276365,True,,True,1.0,1.3766765505351941e-14,True,True
TF005,TG056,0.3880818396077522,0.029204901060178912,True,,True,1.0,-7.605027718682322e-15,False,False
TF005,TG057,0.5495667856891769,0.00020289212012246778,True,,True,1.0,-9.769962616701378e-15,False,False
TF005,TG059,0.4324389638678616,0.04517055889210787,True,15.498864,True,1.0,-4.107825191113079e-15,False,False
TF005,TG060,0.5479012740636002,0.06493691198247623,True,,True,1.0,-1.5543122344752192e-15,False,False
TF005,TG063,0.507278699380865,0.0004993497370948681,True,,True,1.0,-1.2212453270876722e-14,False,False
